COM_ID,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,POBTOT,no_un_acuicolas,area_acui_km2,tot_captura_loc,tot_valor_loc,tot_captura_mun,tot_valor_mun,COM_MUN,pob_mun,tot_captura_mun_per_capita,tot_captura_loc_per_capita,tot_pob_mun,num_permisos_pesca_mun,permisos_pesca_per_capita_mun,num_permisos_acuicolas,permisos_acui_per_capita_mun,neg_acuicolas,neg_pesca,tot_ue,prop_acuicolas,prop_pesca,neg_acui_per_capita,neg_pesca_per_capita
20_413_105,20,oaxaca,413,santa maria huatulco,105,san agustin,353,0,0,0,0,377.7795,10471.823,20_413,50829,0.0074323614472053354,0,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_110,20,oaxaca,413,santa maria huatulco,110,san francisco limoncito,174,0,0,0,0,377.7795,10471.823,20_413,50829,0.0074323614472053354,0,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_111,20,oaxaca,413,santa maria huatulco,111,laguna macuil (granadillo),15,0,0,0,0,377.7795,10471.823,20_413,50829,0.0074323614472053354,0,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_112,20,oaxaca,413,santa maria huatulco,112,llano ciruelo,26,0,0,0,0,377.7795,10471.823,20_413,50829,0.0074323614472053354,0,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_114,20,oaxaca,413,santa maria huatulco,114,arroyo chahue,109,2,0.05108566295823455,377.4395,10461.548,377.7795,10471.823,20_413,50829,0.0074323614472053354,3.4627477064220185,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_116,20,oaxaca,413,santa maria huatulco,116,colonia vicente guerrero,136,2,0.05108566295823455,377.4395,10461.548,377.7795,10471.823,20_413,50829,0.0074323614472053354,2.7752904411764705,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_117,20,oaxaca,413,santa maria huatulco,117,laguna seca [rancho],10,2,0.05108566295823455,377.7795,10471.823,377.7795,10471.823,20_413,50829,0.0074323614472053354,37.77795,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_118,20,oaxaca,413,santa maria huatulco,118,el parajito 2,59,2,0.05108566295823455,377.7795,10471.823,377.7795,10471.823,20_413,50829,0.0074323614472053354,6.403042372881355,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_119,20,oaxaca,413,santa maria huatulco,119,rio tangolunda (la jabalina),155,2,0.05108566295823455,377.7795,10471.823,377.7795,10471.823,20_413,50829,0.0074323614472053354,2.4372870967741935,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_120,20,oaxaca,413,santa maria huatulco,120,el arenoso (san juan diego arenoso),110,2,0.05108566295823455,377.4395,10461.548,377.7795,10471.823,20_413,50829,0.0074323614472053354,3.431268181818182,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_123,20,oaxaca,413,santa maria huatulco,123,puente de xuchilt,11,0,0,0,0,377.7795,10471.823,20_413,50829,0.0074323614472053354,0,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_124,20,oaxaca,413,santa maria huatulco,124,el arrocito,35,2,0.05108566295823455,377.7795,10471.823,377.7795,10471.823,20_413,50829,0.0074323614472053354,10.7937,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_125,20,oaxaca,413,santa maria huatulco,125,balcones de tangolunda,23,2,0.05108566295823455,377.7795,10471.823,377.7795,10471.823,20_413,50829,0.0074323614472053354,16.42519565217391,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_126,20,oaxaca,413,santa maria huatulco,126,la cadena,112,2,0.05108566295823455,377.4395,10461.548,377.7795,10471.823,20_413,50829,0.0074323614472053354,3.3699955357142857,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_129,20,oaxaca,413,santa maria huatulco,129,el crucero [fraccionamiento],1303,0,0,0,0,377.7795,10471.823,20_413,50829,0.0074323614472053354,0,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_132,20,oaxaca,413,santa maria huatulco,132,sector u-dos norte,144,2,0.05108566295823455,377.4395,10461.548,377.7795,10471.823,20_413,50829,0.0074323614472053354,2.6211076388888888,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_134,20,oaxaca,413,santa maria huatulco,134,residencial conejos,65,2,0.05108566295823455,377.7795,10471.823,377.7795,10471.823,20_413,50829,0.0074323614472053354,5.811992307692307,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_135,20,oaxaca,413,santa maria huatulco,135,sector h tres,4837,2,0.05108566295823455,377.4395,10461.548,377.7795,10471.823,20_413,50829,0.0074323614472053354,0.07803173454620632,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_136,20,oaxaca,413,santa maria huatulco,136,sector u-dos,365,2,0.05108566295823455,377.4395,10461.548,377.7795,10471.823,20_413,50829,0.0074323614472053354,1.0340808219178081,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_137,20,oaxaca,413,santa maria huatulco,137,barrio de la soledad,84,0,0,0,0,377.7795,10471.823,20_413,50829,0.0074323614472053354,0,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_139,20,oaxaca,413,santa maria huatulco,139,la mina [barrio],420,0,0,0,0,377.7795,10471.823,20_413,50829,0.0074323614472053354,0,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_140,20,oaxaca,413,santa maria huatulco,140,san agustin [fraccionamiento residencial],375,0,0,0,0,377.7795,10471.823,20_413,50829,0.0074323614472053354,0,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_143,20,oaxaca,413,santa maria huatulco,143,umar,15,2,0.05108566295823455,377.4395,10461.548,377.7795,10471.823,20_413,50829,0.0074323614472053354,25.162633333333336,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_144,20,oaxaca,413,santa maria huatulco,144,el tamarindo,165,0,0,0,0,377.7795,10471.823,20_413,50829,0.0074323614472053354,0,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_145,20,oaxaca,413,santa maria huatulco,145,barrio corralito,119,0,0,0,0,377.7795,10471.823,20_413,50829,0.0074323614472053354,0,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_146,20,oaxaca,413,santa maria huatulco,146,los olivos,109,2,0.05108566295823455,377.4395,10461.548,377.7795,10471.823,20_413,50829,0.0074323614472053354,3.4627477064220185,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_147,20,oaxaca,413,santa maria huatulco,147,arroyo el almacen,78,2,0.05108566295823455,377.4395,10461.548,377.7795,10471.823,20_413,50829,0.0074323614472053354,4.838967948717949,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_149,20,oaxaca,413,santa maria huatulco,149,el yoche,8,0,0,0,0,377.7795,10471.823,20_413,50829,0.0074323614472053354,0,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_153,20,oaxaca,413,santa maria huatulco,153,la union 1 [kilometro 2],61,0,0,0,0,377.7795,10471.823,20_413,50829,0.0074323614472053354,0,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_154,20,oaxaca,413,santa maria huatulco,154,el parajito 1,64,2,0.05108566295823455,377.7795,10471.823,377.7795,10471.823,20_413,50829,0.0074323614472053354,5.9028046875,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_413_155,20,oaxaca,413,santa maria huatulco,155,el parajito [rancho],55,2,0.05108566295823455,377.7795,10471.823,377.7795,10471.823,20_413,50829,0.0074323614472053354,6.868718181818181,50829,13,2.557595073678412e-4,0,0,0,0,0,0,0,0,0
20_414_1,20,oaxaca,414,santa maria huazolotitlan,1,santa maria huazolotitlan,5165,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_414_2,20,oaxaca,414,santa maria huazolotitlan,2,cerro blanco,341,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_414_3,20,oaxaca,414,santa maria huazolotitlan,3,la cobranza,187,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_414_5,20,oaxaca,414,santa maria huazolotitlan,5,jose maria morelos,2805,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_414_7,20,oaxaca,414,santa maria huazolotitlan,7,paso del jiote,742,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_414_8,20,oaxaca,414,santa maria huazolotitlan,8,el potrero,331,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_414_9,20,oaxaca,414,santa maria huazolotitlan,9,santa maria chicometepec,1663,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_414_11,20,oaxaca,414,santa maria huazolotitlan,11,yutanicani,304,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_414_16,20,oaxaca,414,santa maria huazolotitlan,16,cerro el chivo,208,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_414_31,20,oaxaca,414,santa maria huazolotitlan,31,barrio chico,47,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_414_33,20,oaxaca,414,santa maria huazolotitlan,33,barrio nucahua,73,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_414_35,20,oaxaca,414,santa maria huazolotitlan,35,el zapotillo,86,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_421_1,20,oaxaca,421,santa maria mixtequilla,1,santa maria mixtequilla,3651,0,0,6.492,140.84,0,0,0,0,0,0.0017781429745275267,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_421_3,20,oaxaca,421,santa maria mixtequilla,3,kilometro 10 nizzapipi (san antonio),233,0,0,45.75,1202.3999999999999,0,0,0,0,0,0.1963519313304721,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_421_5,20,oaxaca,421,santa maria mixtequilla,5,el sauce,5,0,0,6.492,140.84,0,0,0,0,0,1.2984,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_421_8,20,oaxaca,421,santa maria mixtequilla,8,la cantera,80,0,0,6.492,140.84,0,0,0,0,0,0.08115,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_421_10,20,oaxaca,421,santa maria mixtequilla,10,la alcantarilla,93,0,0,6.492,140.84,0,0,0,0,0,0.06980645161290322,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_421_11,20,oaxaca,421,santa maria mixtequilla,11,nizabiguidi,108,0,0,45.75,1202.3999999999999,0,0,0,0,0,0.4236111111111111,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_421_16,20,oaxaca,421,santa maria mixtequilla,16,santa teresa de jesus,499,0,0,6.492,140.84,0,0,0,0,0,0.01301002004008016,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_421_17,20,oaxaca,421,santa maria mixtequilla,17,punto los amates,5,0,0,39.258,1061.56,0,0,0,0,0,7.8516,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_421_19,20,oaxaca,421,santa maria mixtequilla,19,mal paso,5,0,0,6.492,140.84,0,0,0,0,0,1.2984,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_433_1,20,oaxaca,433,santa maria temaxcaltepec,1,santa maria temaxcaltepec,1466,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_433_2,20,oaxaca,433,santa maria temaxcaltepec,2,la soledad (la arena),140,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_433_3,20,oaxaca,433,santa maria temaxcaltepec,3,canada de guadalupe,657,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_433_5,20,oaxaca,433,santa maria temaxcaltepec,5,las delicias,111,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_433_8,20,oaxaca,433,santa maria temaxcaltepec,8,san jose pie del cerro,320,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20_439_1,20,oaxaca,439,santa maria tonameca,1,santa maria tonameca,1923,0,0,46.307,1309.04,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.024080603224128968,25347,1,3.945240067858129e-5,0,0,1,0,242,0.004132231404958678,0,5.200208008320333e-4,0
20_439_2,20,oaxaca,439,santa maria tonameca,2,agostadero,147,0,0,44.947,1698.575,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.3057619047619048,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_5,20,oaxaca,439,santa maria tonameca,5,san bernardino,835,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_6,20,oaxaca,439,santa maria tonameca,6,cerro gordo,563,0,0,0.76,17.325,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.001349911190053286,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_9,20,oaxaca,439,santa maria tonameca,9,el coco,205,0,0,180.579,5101.695,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.8808731707317073,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_10,20,oaxaca,439,santa maria tonameca,10,chacahua,148,0,0,90.494,2990.29,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.6114459459459459,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_13,20,oaxaca,439,santa maria tonameca,13,escobilla,401,0,0,44.947,1698.575,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.11208728179551122,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_15,20,oaxaca,439,santa maria tonameca,15,macahuite,465,0,0,44.947,1698.575,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.09666021505376345,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_16,20,oaxaca,439,santa maria tonameca,16,mazunte,651,0,0,3164.889,76543.215,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,4.861580645161291,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_22,20,oaxaca,439,santa maria tonameca,22,pueblo viejo,273,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_23,20,oaxaca,439,santa maria tonameca,23,el regadillo,110,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_24,20,oaxaca,439,santa maria tonameca,24,san francisco cozoaltepec,2645,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_25,20,oaxaca,439,santa maria tonameca,25,san isidro del palmar,758,0,0,62.207,2202.4,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.08206728232189973,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_26,20,oaxaca,439,santa maria tonameca,26,san juanito o la botija,884,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_27,20,oaxaca,439,santa maria tonameca,27,el trapiche,88,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_29,20,oaxaca,439,santa maria tonameca,29,valdeflores,450,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_30,20,oaxaca,439,santa maria tonameca,30,el venado,241,0,0,90.494,2990.29,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.37549377593360994,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_31,20,oaxaca,439,santa maria tonameca,31,el zapote,310,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_33,20,oaxaca,439,santa maria tonameca,33,san antonio,813,0,0,73.681,2492.3450000000003,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.09062853628536285,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_34,20,oaxaca,439,santa maria tonameca,34,rincon alegre,566,0,0,45.547,1291.7150000000001,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.08047173144876324,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_35,20,oaxaca,439,santa maria tonameca,35,cuatode,338,0,0,3164.889,76543.215,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,9.363576923076923,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_36,20,oaxaca,439,santa maria tonameca,36,cuarto,289,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_42,20,oaxaca,439,santa maria tonameca,42,frutilla,229,0,0,0.76,17.325,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.0033187772925764194,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_53,20,oaxaca,439,santa maria tonameca,53,el popoyote,127,0,0,62.207,2202.4,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.4898188976377953,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_56,20,oaxaca,439,santa maria tonameca,56,villa union,285,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_60,20,oaxaca,439,santa maria tonameca,60,la culebra [barrio],86,0,0,5.33,157.725,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.06197674418604651,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_61,20,oaxaca,439,santa maria tonameca,61,lagartero,95,0,0,44.947,1698.575,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.47312631578947373,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_62,20,oaxaca,439,santa maria tonameca,62,la laguna del palmar,130,0,0,90.494,2990.29,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.6961076923076923,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_63,20,oaxaca,439,santa maria tonameca,63,llano grande,218,0,0,3164.889,76543.215,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,14.517839449541285,25347,1,3.945240067858129e-5,0,0,1,0,13,0.07692307692307693,0,0.0045871559633027525,0
20_439_66,20,oaxaca,439,santa maria tonameca,66,palma larga,398,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_67,20,oaxaca,439,santa maria tonameca,67,paso lagarto,245,0,0,46.307,1309.04,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.18900816326530614,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_68,20,oaxaca,439,santa maria tonameca,68,paso las garzas,171,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_69,20,oaxaca,439,santa maria tonameca,69,paso ocote,304,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_70,20,oaxaca,439,santa maria tonameca,70,la florida,288,0,0,46.307,1309.04,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.16078819444444445,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_74,20,oaxaca,439,santa maria tonameca,74,la barra del potrero,335,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_75,20,oaxaca,439,santa maria tonameca,75,el carnero,46,0,0,3164.889,76543.215,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,68.8019347826087,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_77,20,oaxaca,439,santa maria tonameca,77,cerro la cruz,174,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_80,20,oaxaca,439,santa maria tonameca,80,charco de agua,312,0,0,45.707,1715.9,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.14649679487179487,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_81,20,oaxaca,439,santa maria tonameca,81,el gavilan,12,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_82,20,oaxaca,439,santa maria tonameca,82,el nanchal (san jose el nanchal),91,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_85,20,oaxaca,439,santa maria tonameca,85,piedra ancha,136,0,0,45.707,1715.9,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.3360808823529412,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_86,20,oaxaca,439,santa maria tonameca,86,san juan piedras negras,372,0,0,61.447,2185.0750000000003,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.16518010752688173,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_87,20,oaxaca,439,santa maria tonameca,87,piedra sepultura miramar,180,0,0,45.707,1715.9,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.2539277777777778,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_89,20,oaxaca,439,santa maria tonameca,89,la reforma,397,0,0,62.207,2202.4,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.15669269521410578,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_90,20,oaxaca,439,santa maria tonameca,90,rincon bonito,277,0,0,0.76,17.325,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.002743682310469314,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_91,20,oaxaca,439,santa maria tonameca,91,san agustinillo,267,0,0,3164.889,76543.215,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,11.853516853932584,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_92,20,oaxaca,439,santa maria tonameca,92,santa elena el tule,786,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,1,0,2,0.5,0,0.001272264631043257,0
20_439_93,20,oaxaca,439,santa maria tonameca,93,el tecomate,160,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_95,20,oaxaca,439,santa maria tonameca,95,el tule,55,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_96,20,oaxaca,439,santa maria tonameca,96,yerba santa,299,0,0,45.707,1715.9,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.15286622073578596,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_97,20,oaxaca,439,santa maria tonameca,97,el zapotal,91,0,0,303.29200000000003,7794.67,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,3.332879120879121,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_98,20,oaxaca,439,santa maria tonameca,98,soluche,154,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_100,20,oaxaca,439,santa maria tonameca,100,arroyo la puerta,47,0,0,44.947,1698.575,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.9563191489361703,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_101,20,oaxaca,439,santa maria tonameca,101,el parral,31,0,0,44.947,1698.575,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,1.4499032258064517,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_102,20,oaxaca,439,santa maria tonameca,102,guapinole,250,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,1,0,14,0.07142857142857142,0,0.004,0
20_439_103,20,oaxaca,439,santa maria tonameca,103,tilzapote,230,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_104,20,oaxaca,439,santa maria tonameca,104,juana boquita,251,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_105,20,oaxaca,439,santa maria tonameca,105,la oscurana,211,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_106,20,oaxaca,439,santa maria tonameca,106,lagunilla,61,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_107,20,oaxaca,439,santa maria tonameca,107,yonguina,103,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_108,20,oaxaca,439,santa maria tonameca,108,el chilar,56,0,0,0,0,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_109,20,oaxaca,439,santa maria tonameca,109,el tigrero,324,0,0,0.76,17.325,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.002345679012345679,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_112,20,oaxaca,439,santa maria tonameca,112,union del palmar,84,0,0,62.207,2202.4,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.7405595238095238,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
20_439_113,20,oaxaca,439,santa maria tonameca,113,soluta,98,0,0,16.813,497.945,61.447,2185.0750000000003,20_439,25347,0.0024242316644967846,0.1715612244897959,25347,1,3.945240067858129e-5,0,0,0,0,0,0,0,0,0
